Entry	Entry name	Protein names	Status	Gene names  (primary )
J9Z1J5	J9Z1J5_9TYRA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT43	F4ZT43_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H653	A0A1C9H653_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VT10	A0A089VT10_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
J9Z1I9	J9Z1I9_ANAFI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDL7	F2VDL7_POLLE	BDNF (Fragment)	unreviewed	BDNF
A0A0K0NUK6	A0A0K0NUK6_9SALA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWI9	A9QWI9_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ64	F8UJ64_CTEAD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ76	F8UJ76_CORCS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VJJ1	A0A059VJJ1_9PASS	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
C5H0H1	C5H0H1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY42	G8HY42_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A109QYS2	A0A109QYS2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H675	A0A1C9H675_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S5L7	L7S5L7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T1Z6	S4T1Z6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A192A8M2	A0A192A8M2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1U9WUG4	A0A1U9WUG4_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A0K1W3E9	A0A0K1W3E9_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RU68	W5RU68_KINFI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV46	E9KV46_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3DVX1	G3DVX1_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HY18	A0A167HY18_SCEGA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T061	S4T061_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S669	L7S669_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUD7	V5KUD7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ19	D2YZ19_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT77	F4ZT77_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYK1	Q8AYK1_HALML	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7SA70	L7SA70_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5S7	D6P5S7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S4V4	L7S4V4_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T1Y7	S4T1Y7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY54	G8HY54_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5N5	D6P5N5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGP1	A7KGP1_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M5I2A6	A0A0M5I2A6_SPIFL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H622	A0A1C9H622_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T1B9	S4T1B9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B8QJM6	B8QJM6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U4G2W1	A0A0U4G2W1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDL9	F2VDL9_9NEOB	BDNF (Fragment)	unreviewed	BDNF
M9PIZ7	M9PIZ7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFV6	A0A172MFV6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT89	F4ZT89_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0D4CF94	A0A0D4CF94_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D2IXI7	D2IXI7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ14	D2YZ14_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T0I4	S4T0I4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4SZS1	S4SZS1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4SZT3	S4SZT3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6L6	A0A1C9H6L6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9ZBS2	M9ZBS2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VMZ9	A0A089VMZ9_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEK1	G3CEK1_9AMPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XPH1	R9XPH1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXL0	D2IXL0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ9	A7KGQ9_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY38	G8HY38_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE21	L7RE21_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KPQ0	X2KPQ0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV44	E9KV44_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0J2	C5H0J2_EXIPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KPN5	X2KPN5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8P2	B4Z8P2_CACSU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE28	D0QE28_GRAOR	BDNF (Fragment)	unreviewed	BDNF
R9RF03	R9RF03_CHISS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7QND6	K7QND6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYK4	Q8AYK4_STRCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPW0	A0A0H4VPW0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ6	A7KGQ6_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Q1	B4Z8Q1_9GRUI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RHH4	L7RHH4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A161HT36	A0A161HT36_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RCZ4	L7RCZ4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVV8	A0A0H4VVV8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY36	G8HY36_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3T3J9	J3T3J9_VARSE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3MD52	G3MD52_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A170TXS7	A0A170TXS7_VIPNI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z909	B4Z909_9SYLV	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W6A793	W6A793_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVH7	A0A0H4VVH7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3L1	V9Q3L1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A1XCZ8	A1XCZ8_CTECA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8W7	B4Z8W7_PANHA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T394	A0A1W5T394_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A060CZM6	A0A060CZM6_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T390	A0A1W5T390_DACNO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VPH1	A0A059VPH1_9CORV	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
D2YZ15	D2YZ15_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HVV1	A0A167HVV1_SCEPO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KVD4	E9KVD4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPJ8	A0A0H4VPJ8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH80	H9MH80_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B8QJM7	B8QJM7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RTP7	W5RTP7_FURBA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A192A8D4	A0A192A8D4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHG9	H9MHG9_9TELE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8L3	B4Z8L3_STRCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKF4	A0A1D8EKF4_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYK0	Q8AYK0_COETO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTF3	B9VTF3_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXK8	D2IXK8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Y1	E3T9Y1_HELHR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT44	F4ZT44_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH54	L7RH54_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWH2	A9QWH2_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6J4	A0A1C9H6J4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3SPL4	B3SPL4_PALPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VR52	A0A0H4VR52_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4WBR8	A0A0H4WBR8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1S4	F7J1S4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEJ3	G3CEJ3_BATTI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSL0	C7SSL0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5R4Z9	V5R4Z9_ACASC	Brain-derived neurotrophic factor	unreviewed	bdnf
A0A0M4AU10	A0A0M4AU10_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H649	A0A1C9H649_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SNA5	F8SNA5_SAPBA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3W9H7	A0A0H3W9H7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
D2IXJ4	D2IXJ4_SCEPO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY66	G8HY66_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHE2	H9MHE2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M5IEI6	A0A0M5IEI6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H670	A0A1C9H670_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPX2	A0A0H4VPX2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HVQ9	A0A167HVQ9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0W7	A0A0N6Y0W7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M4B3V9	A0A0M4B3V9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H609	A0A1C9H609_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6RGP7	B6RGP7_9SAUR	BDNF (Fragment)	unreviewed	BDNF
A0A0M5I298	A0A0M5I298_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3SPM2	B3SPM2_CROJO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8W8	B4Z8W8_PASMO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3G2	C3U3G2_9SAUR	BDNF (Fragment)	unreviewed	BDNF
Q27SH0	Q27SH0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VR68	A0A0H4VR68_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPR9	A0A0H4VPR9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HYJ9	A0A167HYJ9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEK6	G3CEK6_9AMPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q1X768	Q1X768_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3Y5X1	J3Y5X1_VARER	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGN5	A7KGN5_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RT35	W5RT35_KINAD	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0Y0P270	A0A0Y0P270_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE14	D0QE14_DENAN	BDNF (Fragment)	unreviewed	BDNF
A0A0H4VPR4	A0A0H4VPR4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGL8	A7KGL8_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY63	B6CY63_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B4Z901	B4Z901_SARPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0D4CFU3	A0A0D4CFU3_UROOR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
V9Q3E0	V9Q3E0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
Q8QG76	Q8QG76_9SAUR	Brain derived neurotrophic factor	unreviewed	BDNF
H9MHF9	H9MHF9_TYPNA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3W8Q1	A0A0H3W8Q1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G8HY67	G8HY67_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY21	G8HY21_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN97	F8SN97_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH87	H9MH87_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7WTV5	K7WTV5_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
F4ZT83	F4ZT83_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7WNS8	K7WNS8_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0N6VZE3	A0A0N6VZE3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHC2	H9MHC2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A060CYY4	A0A060CYY4_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4U2	V9Q4U2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
C5H0K0	C5H0K0_RENHU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1V3	F7J1V3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q27SG7	Q27SG7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3YI73	J3YI73_VARTI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY60	B6CY60_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
W5ZY64	W5ZY64_SALSL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Z2	E3T9Z2_GONAL	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A7AHM1	A0A0A7AHM1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY62	B6CY62_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B6CY59	B6CY59_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B6CY55	B6CY55_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0H4VVM7	A0A0H4VVM7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H618	A0A1C9H618_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3L7	V9Q3L7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0H4WBH8	A0A0H4WBH8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY58	B6CY58_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A023H5D9	A0A023H5D9_9GALL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
U3KCQ2	U3KCQ2_FICAL	Brain derived neurotrophic factor	unreviewed	BDNF
L7SAD4	L7SAD4_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HWP5	A0A167HWP5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY02	B6CY02_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
F2VDJ7	F2VDJ7_9NEOB	BDNF (Fragment)	unreviewed	BDNF
B6CY01	B6CY01_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B8QJM5	B8QJM5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8R2	B4Z8R2_COTCO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y104	A0A0N6Y104_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HW30	A0A167HW30_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A161HT58	A0A161HT58_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HXM6	A0A167HXM6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y0V8	A0A0N6Y0V8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGQ4	A7KGQ4_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HX97	A0A167HX97_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4Z2	V9Q4Z2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0D4CFP8	A0A0D4CFP8_CALDR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A1D8EK87	A0A1D8EK87_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH86	H9MH86_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPY3	A0A0H4VPY3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHC0	H9MHC0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6I4	A0A1C9H6I4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD05	A1XD05_CTEMK	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4N8	V9Q4N8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A172MFV5	A0A172MFV5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY40	G8HY40_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HY58	A0A167HY58_CALDR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD07	A1XD07_CTEPI	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE27	D0QE27_9SAUR	BDNF (Fragment)	unreviewed	BDNF
D6P5Q1	D6P5Q1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7M306	J7M306_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3YI51	J3YI51_VARBA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8M9	B4Z8M9_ANSSE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S5P3	L7S5P3_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXK9	D2IXK9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK8	C7SSK8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ18	D2YZ18_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T3B0	A0A1W5T3B0_PLAAJ	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3MD61	G3MD61_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0A6ZAP5	A0A0A6ZAP5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MGL6	A0A172MGL6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUJ8	V5KUJ8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XCZ4	A1XCZ4_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVC7	A0A0H4VVC7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVU4	A0A0H4VVU4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE91	L7RE91_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY39	G8HY39_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZB2	D2YZB2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT55	F4ZT55_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8M1	B4Z8M1_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M4AZ06	A0A0M4AZ06_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0H8	C5H0H8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCI4	D3JCI4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A7KGP3	A7KGP3_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5ZYZ4	W5ZYZ4_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T3X6	A0A1W5T3X6_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY32	G8HY32_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHG1	H9MHG1_9CICH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH84	H9MH84_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8P4	B4Z8P4_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0C4K3E0	A0A0C4K3E0_9SAUR	BDNF protein (Fragment)	unreviewed	BDNF
V5KUW1	V5KUW1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD33	A1XD33_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VPK3	A0A059VPK3_9PASE	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
C8BPQ3	C8BPQ3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5Q9	D6P5Q9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCH2	D3JCH2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H678	A0A1C9H678_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9PIJ8	M9PIJ8_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3W8Q0	A0A0H3W8Q0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
C8BPP7	C8BPP7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFX1	A0A172MFX1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT88	F4ZT88_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5Q8	D6P5Q8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H2V4V2	H2V4V2_TAKRU	Brain-derived neurotrophic factor	unreviewed	bdnf
I3KXS3	I3KXS3_ORENI	Brain-derived neurotrophic factor	unreviewed	bdnf
B4Z916	B4Z916_TREVE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XKD9	R9XKD9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RCY8	L7RCY8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
